gene_id	gene_name	disease_label	mondo_disease_id	gene_id_mouse	mp_ancestor_id	mp_ancestor_label	mp_id	mp_label	mouse_phenotype
ENSG00000103522	IL21R	immunodeficiency disease	MONDO_0021094	ENSMUSG00000030745	MP_0005387	immune system phenotype	MP_0001807;MP_0008498;MP_0005012;MP_0008567;MP_0008673;MP_0002376;MP_0002497;MP_0010766;MP_0002607;MP_0008495;MP_0005070;MP_0002500;MP_0008076;MP_0009058;MP_0002490;MP_0005362;MP_0008051;MP_0001790;MP_0005616;MP_0003850;MP_0005466;MP_0008496;MP_0004392;MP_0008723;MP_0000334;MP_0004804;MP_0008497;MP_0008769;MP_0000685;MP_0002444;MP_0005079;MP_0008682;MP_0008075;MP_0005465;MP_0001828;MP_0001793;MP_0002492;MP_0008700;MP_0003945;MP_0008566;MP_0005095;MP_0002442;MP_0004799	IgA値低下;IgG3値低下;decreased eosinophil cell number;decreased interferon-gamma secretion;decreased interleukin-13 secretion;abnormal dendritic cell physiology;IgE値上昇;NK細胞の生理異常;decreased basophil cell number;IgG1値低下;NK細胞細胞の溶解障害;granulomatous inflammation;CD4陽性Ｔ細胞の分化異常;decreased interleukin-21 secretion;abnormal immunoglobulin level;abnormal Langerhans cell physiology;abnormal memory T cell physiology;abnormal immune system physiology;decreased susceptibility to type IV hypersensitivity reaction;abnormal thymocyte activation;Th2細胞の生理異常;IgG2a値低下;CD8陽性T細胞の生理異常;impaired eosinophil recruitment;decreased granulocyte number;decreased susceptibility to autoimmune diabetes;IgG2b値低下;abnormal plasmacytoid dendritic cell physiology;abnormal immune system morphology;T細胞生理異常;decreased cytotoxic T cell cytolysis;decreased interleukin-17 secretion;CD4陽性アルファ-ベータT型細胞数の減少;Th1細胞の生理異常;T細胞活性化異常;abnormal susceptibility to infection;IgE値低下;decreased interleukin-4 secretion;abnormal lymphocyte physiology;increased interferon-gamma secretion;T細胞の細胞増殖減少;abnormal leukocyte physiology;increased susceptibility to experimental autoimmune encephalomyelitis	True
ENSG00000103707	MTFMT	Leigh syndrome	MONDO_0009723	ENSMUSG00000059183	MP_0005378	growth/size/body region phenotype	MP_0003984	embryonic growth retardation	True
ENSG00000103942	HOMER2	nonsyndromic genetic hearing loss	MONDO_0019497	ENSMUSG00000025813	MP_0003631	nervous system phenotype	MP_0003633	abnormal nervous system physiology	True
ENSG00000103942	HOMER2	nonsyndromic genetic hearing loss	MONDO_0019497	ENSMUSG00000025813	MP_0005377	hearing/vestibular/ear phenotype	MP_0004738	abnormal auditory brainstem response	True
ENSG00000103942	HOMER2	nonsyndromic genetic hearing loss	MONDO_0019497	ENSMUSG00000025813	MP_0005386	behavior/neurological phenotype	MP_0002062;MP_0002556;MP_0009713;MP_0009754	abnormal associative learning;abnormal cocaine consumption;enhanced conditioned place preference behavior;enhanced behavioral response to cocaine	True
ENSG00000103995	CEP152	microcephaly with or without short stature	MONDO_0100346	ENSMUSG00000068394	MP_0003631	nervous system phenotype	MP_0013214;MP_0004261	decreased embryonic neuroepithelium primary cilium number;abnormal embryonic neuroepithelium morphology	True
ENSG00000104044	OCA2	oculocutaneous albinism type 2	MONDO_0008746	ENSMUSG00000030450	MP_0010771	integument phenotype	MP_0002075;MP_0000371;MP_0000421;MP_0010389;MP_0003136;MP_0011277;MP_0011279;MP_0005366;MP_0005409	abnormal coat/hair pigmentation;diluted coat color;mottled coat;mosaic coat color;yellow coat color;decreased tail pigmentation;decreased ear pigmentation;variegated coat color;darkened coat color	True
ENSG00000104133	SPG11	hereditary spastic paraplegia 11	MONDO_0011445	ENSMUSG00000033396	MP_0003631	nervous system phenotype	MP_0000938;MP_0002175;MP_0012506;MP_0002882;MP_0003354;MP_0000877;MP_0005405;MP_0003224;MP_0002878;MP_0009940;MP_0000876	motor neuron degeneration;decreased brain weight;brain atrophy;abnormal neuron morphology;astrocytosis;abnormal Purkinje cell morphology;axon degeneration;neuron degeneration;abnormal corticospinal tract morphology;abnormal hippocampus pyramidal cell morphology;Purkinje cell degeneration	True
ENSG00000104164	BLOC1S6	Hermansky-Pudlak syndrome 9	MONDO_0013606	ENSMUSG00000005804	MP_0005387	immune system phenotype	MP_0002339;MP_0010766;MP_0001861	abnormal lymph node morphology;NK細胞の生理異常;lung inflammation	True
ENSG00000104164	BLOC1S6	Hermansky-Pudlak syndrome 9	MONDO_0013606	ENSMUSG00000005804	MP_0005397	hematopoietic system phenotype	MP_0009448;MP_0009549;MP_0010766;MP_0005464;MP_0020432;MP_0004725;MP_0006298;MP_0009557	decreased platelet ATP level;decreased platelet aggregation;NK細胞の生理異常;abnormal platelet physiology;decreased platelet dense granule number;decreased platelet serotonin level;abnormal platelet activation;decreased platelet ADP level	True
ENSG00000104164	BLOC1S6	Hermansky-Pudlak syndrome 9	MONDO_0013606	ENSMUSG00000005804	MP_0010771	integument phenotype	MP_0002060;MP_0002075;MP_0000371	abnormal skin morphology;abnormal coat/hair pigmentation;diluted coat color	True
ENSG00000104237	RP1	RP1-related dominant retinopathy	MONDO_0800400	ENSMUSG00000025900	MP_0003631	nervous system phenotype	MP_0008586;MP_0003729;MP_0008587;MP_0001327;MP_0008451;MP_0008450;MP_0008581;MP_0008582;MP_0008444;MP_0001004	disorganized photoreceptor outer segment;abnormal photoreceptor outer segment morphology;short photoreceptor outer segment;decreased retina photoreceptor cell number;retina rod cell degeneration;retina photoreceptor degeneration;disorganized photoreceptor inner segment;short photoreceptor inner segment;retina cone cell degeneration;abnormal retina photoreceptor morphology	True
ENSG00000104237	RP1	RP1-related dominant retinopathy	MONDO_0800400	ENSMUSG00000025900	MP_0005391	vision/eye phenotype	MP_0008515;MP_0031606;MP_0004021;MP_0012143;MP_0008586;MP_0003729;MP_0002864;MP_0008587;MP_0001327;MP_0008451;MP_0012144;MP_0008450;MP_0008581;MP_0005253;MP_0008582;MP_0006069;MP_0008444;MP_0004022;MP_0002792;MP_0005551;MP_0001004	thin retina outer nuclear layer;increased susceptibility to age-related retinal degeneration;abnormal rod electrophysiology;a波振幅の減小;disorganized photoreceptor outer segment;abnormal photoreceptor outer segment morphology;abnormal ocular fundus morphology;short photoreceptor outer segment;decreased retina photoreceptor cell number;retina rod cell degeneration;b波振幅の減衰;retina photoreceptor degeneration;disorganized photoreceptor inner segment;abnormal eye physiology;short photoreceptor inner segment;abnormal retina neuronal layer morphology;retina cone cell degeneration;abnormal cone electrophysiology;abnormal retina vasculature morphology;abnormal eye electrophysiology;abnormal retina photoreceptor morphology	True
ENSG00000104237	RP1	RP1-related recessive retinopathy	MONDO_0800399	ENSMUSG00000025900	MP_0003631	nervous system phenotype	MP_0008586;MP_0003729;MP_0008587;MP_0001327;MP_0008451;MP_0008450;MP_0008581;MP_0008582;MP_0008444;MP_0001004	disorganized photoreceptor outer segment;abnormal photoreceptor outer segment morphology;short photoreceptor outer segment;decreased retina photoreceptor cell number;retina rod cell degeneration;retina photoreceptor degeneration;disorganized photoreceptor inner segment;short photoreceptor inner segment;retina cone cell degeneration;abnormal retina photoreceptor morphology	True
ENSG00000104237	RP1	RP1-related recessive retinopathy	MONDO_0800399	ENSMUSG00000025900	MP_0005391	vision/eye phenotype	MP_0008515;MP_0031606;MP_0004021;MP_0012143;MP_0008586;MP_0003729;MP_0002864;MP_0008587;MP_0001327;MP_0008451;MP_0012144;MP_0008450;MP_0008581;MP_0005253;MP_0008582;MP_0006069;MP_0008444;MP_0004022;MP_0002792;MP_0005551;MP_0001004	thin retina outer nuclear layer;increased susceptibility to age-related retinal degeneration;abnormal rod electrophysiology;a波振幅の減小;disorganized photoreceptor outer segment;abnormal photoreceptor outer segment morphology;abnormal ocular fundus morphology;short photoreceptor outer segment;decreased retina photoreceptor cell number;retina rod cell degeneration;b波振幅の減衰;retina photoreceptor degeneration;disorganized photoreceptor inner segment;abnormal eye physiology;short photoreceptor inner segment;abnormal retina neuronal layer morphology;retina cone cell degeneration;abnormal cone electrophysiology;abnormal retina vasculature morphology;abnormal eye electrophysiology;abnormal retina photoreceptor morphology	True
ENSG00000104313	EYA1	branchio-oto-renal syndrome	MONDO_0007029	ENSMUSG00000025932	MP_0005378	growth/size/body region phenotype	MP_0009895;MP_0003142;MP_0000460;MP_0009653;MP_0000454;MP_0004539;MP_0003056;MP_0006033;MP_0000433;MP_0009707;MP_0005270;MP_0030097;MP_0030204;MP_0000090;MP_0005579;MP_0009890;MP_0009897;MP_0009914	decreased palatine bone horizontal plate size;anotia;mandible hypoplasia;abnormal palate development;abnormal jaw morphology;absent maxilla;abnormal hyoid bone morphology;abnormal external auditory canal morphology;microcephaly;absent external auditory canal;abnormal zygomatic bone morphology;preauricular pit;large nasal septum;absent premaxilla;absent outer ear;cleft secondary palate;decreased maxillary shelf size;abnormal hyoid bone lesser horn morphology	True
ENSG00000104320	NBN	Nijmegen breakage syndrome	MONDO_0009623	ENSMUSG00000028224	MP_0005378	growth/size/body region phenotype	MP_0001262;MP_0001698;MP_0001732	decreased body weight;decreased embryo size;postnatal growth retardation	True
ENSG00000104320	NBN	hereditary breast carcinoma	MONDO_0016419	ENSMUSG00000028224	MP_0002006	neoplasm	MP_0002020;MP_0003496;MP_0001883;MP_0009219;MP_0002024;MP_0009591;MP_0002027;MP_0003324;MP_0009590;MP_0010308;MP_0004500;MP_0009592;MP_0002023;MP_0012431	increased tumor incidence;increased thyroid adenoma incidence;increased mammary adenocarcinoma incidence;increased prostate intraepithelial neoplasia incidence;T細胞由来リンパ腫;increased liver adenocarcinoma incidence;increased lung adenocarcinoma incidence;increased liver adenoma incidence;increased gonad tumor incidence;decreased tumor latency;increased incidence of tumors by ionizing radiation induction;increased Leydig cell tumor incidence;B細胞由来リンパ腫;increased lymphoma incidence	True
ENSG00000104320	NBN	hereditary breast carcinoma	MONDO_0016419	ENSMUSG00000028224	MP_0005389	reproductive system phenotype	MP_0001926;MP_0009219;MP_0009590;MP_0013236;MP_0002777;MP_0004805;MP_0009592	female infertility;increased prostate intraepithelial neoplasia incidence;increased gonad tumor incidence;ovary degeneration;absent ovarian follicles;absent oocytes;increased Leydig cell tumor incidence	True
ENSG00000104365	IKBKB	severe combined immunodeficiency due to IKK2 deficiency	MONDO_0014267	ENSMUSG00000031537	MP_0005387	immune system phenotype	MP_0008729;MP_0002459;MP_0010842;MP_0005018;MP_0005017;MP_0005025;MP_0002418;MP_0008706;MP_0008079;MP_0001828;MP_0008080;MP_0010169;MP_0020002;MP_0008075;MP_0013762;MP_0004973	decreased memory B cell number;B細胞生理異常;decreased central memory CD4-positive, alpha-beta T cell number;T細胞数の減少;B細胞数の減少;abnormal response to infection;increased susceptibility to viral infection;decreased interleukin-6 secretion;CD8陽性T細胞数の減少;T細胞活性化異常;CD8陽性T細胞の分化異常;CD4陽性、CD25陽性、アルファ-ベータ制御型T細胞数の減少;increased response to antigen;CD4陽性アルファ-ベータT型細胞数の減少;abnormal effector T cell number;increased regulatory T cell number	True
ENSG00000104368	PLAT	thrombophilia, familial, due to decreased release of tissue plasminogen activator	MONDO_0012872	ENSMUSG00000031538	MP_0005397	hematopoietic system phenotype	MP_0005425	increased macrophage cell number	True
ENSG00000104381	GDAP1	Charcot-Marie-Tooth disease	MONDO_0015626	ENSMUSG00000025777	MP_0003631	nervous system phenotype	MP_0000961;MP_0013438;MP_0003651;MP_0005402;MP_0008814;MP_0004768;MP_0001053;MP_0002883;MP_0000938;MP_0008415;MP_0000937	abnormal dorsal root ganglion morphology;dysmyelination;abnormal axon extension;abnormal action potential;decreased nerve conduction velocity;abnormal axonal transport;abnormal neuromuscular synapse morphology;chromatolysis;motor neuron degeneration;abnormal neurite morphology;abnormal motor neuron morphology	True
ENSG00000104413	ESRP1	nonsyndromic genetic hearing loss	MONDO_0019497	ENSMUSG00000040728	MP_0005386	behavior/neurological phenotype	MP_0001399;MP_0001394	hyperactivity;circling	True
ENSG00000104738	MCM4	primary immunodeficiency with natural-killer cell deficiency and adrenal insufficiency	MONDO_0012383	ENSMUSG00000022673	MP_0005387	immune system phenotype	MP_0010130;MP_0000691;MP_0002024;MP_0000702	DN1胸腺pro-T細胞数の減少;enlarged spleen;T細胞由来リンパ腫;enlarged lymph nodes	True
ENSG00000104774	MAN2B1	alpha-mannosidosis	MONDO_0009561	ENSMUSG00000005142	MP_0005378	growth/size/body region phenotype	MP_0001262	decreased body weight	True
ENSG00000104774	MAN2B1	alpha-mannosidosis	MONDO_0009561	ENSMUSG00000005142	MP_0005391	vision/eye phenotype	MP_0003686;MP_0005301;MP_0005300;MP_0001004;MP_0002092	abnormal eye muscle morphology;abnormal cornea endothelium morphology;abnormal cornea stroma morphology;abnormal retina photoreceptor morphology;abnormal eye morphology	True
ENSG00000104833	TUBB4A	TUBB4A-related neurologic disorder	MONDO_0800470	ENSMUSG00000062591	MP_0003631	nervous system phenotype	MP_0000778;MP_0000890;MP_0005405;MP_0003203;MP_0006099;MP_0004098;MP_0009808;MP_0013438;MP_0000849;MP_0003354;MP_0008917;MP_0000921;MP_0005404;MP_0000913;MP_0003224;MP_0011731;MP_0000886;MP_0000920;MP_0014185	abnormal nervous system tract morphology;thin cerebellar molecular layer;axon degeneration;increased neuron apoptosis;thin cerebellar granule layer;abnormal cerebellar granule cell morphology;decreased oligodendrocyte number;dysmyelination;abnormal cerebellum morphology;astrocytosis;abnormal oligodendrocyte physiology;demyelination;abnormal axon morphology;abnormal brain development;neuron degeneration;decreased myelin sheath thickness;abnormal cerebellar granule layer morphology;abnormal myelination;cerebellum atrophy	True
ENSG00000104856	RELB	immunodeficiency 53	MONDO_0054696	ENSMUSG00000002983	MP_0005387	immune system phenotype	MP_0002743;MP_0000696;MP_0002494;MP_0000322;MP_0001870;MP_0001868;MP_0002421;MP_0005232;MP_0010373;MP_0020913;MP_0008750;MP_0000693;MP_0001194;MP_0002722;MP_0003644;MP_0004510;MP_0008479;MP_0008603;MP_0008133;MP_0008751;MP_0005616;MP_0004947;MP_0003596;MP_0005093;MP_0001823;MP_0005095;MP_0001835;MP_0005017;MP_0005018;MP_0013587;MP_0008752;MP_0002412;MP_0008040;MP_0002451;MP_0002831;MP_0008476;MP_0001858;MP_0008127;MP_0001800;MP_0001861;MP_0002467;MP_0001873;MP_0002497;MP_0004952;MP_0005425;MP_0008024;MP_0008343;MP_0001790;MP_0002339;MP_0002490;MP_0008135;MP_0005011;MP_0000691;MP_0001860;MP_0005078;MP_0008209;MP_0008713;MP_0001846	glomerulonephritis;abnormal Peyer's patch morphology;IgM値上昇;increased granulocyte number;salivary gland inflammation;ovary inflammation;abnormal cell-mediated immunity;abnormal mesenteric lymph node morphology;myeloid hyperplasia;increased susceptibility to Riboviria infection;abnormal interferon level;spleen hyperplasia;dermatitis;abnormal immune system organ morphology;thymus atrophy;myositis;decreased spleen white pulp amount;decreased circulating interleukin-4 level;decreased Peyer's patch number;abnormal interleukin level;decreased susceptibility to type IV hypersensitivity reaction;skin inflammation;epididymis inflammation;B細胞の細胞増殖減少;thymus hypoplasia;T細胞の細胞増殖減少;abnormal antigen presentation;B細胞数の減少;T細胞数の減少;absent thymus medulla;abnormal tumor necrosis factor level;increased susceptibility to bacterial infection;NKＴ細胞数の減少;abnormal macrophage physiology;absent Peyer's patches;increased spleen red pulp amount;intestinal inflammation;decreased dendritic cell number;abnormal humoral immune response;lung inflammation;impaired neutrophil phagocytosis;stomach inflammation;IgE値上昇;increased spleen weight;increased macrophage cell number;absent lymph nodes;abnormal gamma-delta T cell morphology;abnormal immune system physiology;abnormal lymph node morphology;abnormal immunoglobulin level;small Peyer's patches;increased eosinophil cell number;enlarged spleen;liver inflammation;abnormal cytotoxic T cell physiology;decreased pre-B cell number;abnormal cytokine level;increased inflammatory response	True
ENSG00000104880	ARHGEF18	inherited retinal dystrophy	MONDO_0019118	ENSMUSG00000004568	MP_0005391	vision/eye phenotype	MP_0001325	abnormal retina morphology	True
ENSG00000104884	ERCC2	xeroderma pigmentosum group D	MONDO_0010212	ENSMUSG00000030400	MP_0010771	integument phenotype	MP_0000381;MP_0000652;MP_0001202;MP_0010202;MP_0000367;MP_0003849;MP_0001242;MP_0001190;MP_0001200;MP_0010300;MP_0001239;MP_0003848;MP_0000377;MP_0010179;MP_0000416;MP_0001874;MP_0003810;MP_0001192;MP_0002938;MP_0000414;MP_0000647	enlarged hair follicles;enlarged sebaceous gland;skin photosensitivity;focal dorsal hair loss;abnormal coat/ hair morphology;greasy coat;hyperkeratosis;reddish skin;thick skin;increased skin tumor incidence;abnormal epidermis stratum granulosum morphology;brittle hair;abnormal hair follicle morphology;rough coat;sparse hair;acanthosis;abnormal hair cuticle;scaly skin;white spotting;alopecia;abnormal sebaceous gland morphology	True
